timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"05:47 (MST)","06:58 (MST)","12:12 (MST)","15:07 (MST)","17:26 (MST)","17:26 (MST)","18:37 (MST)","05:37 (MST)","00:12 (MST)","21:57 (MST)","02:28 (MST)","14 Nov 2024",1731600061,14-11-2024,DD-MM-YYYY,14,Thursday,11,November,2024,AD,"Anno Domini",13-05-1446,DD-MM-YYYY,13,"Al Khamees",الخميس,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:48 (MST)","06:59 (MST)","12:13 (MST)","15:06 (MST)","17:26 (MST)","17:26 (MST)","18:37 (MST)","05:38 (MST)","00:12 (MST)","21:57 (MST)","02:28 (MST)","15 Nov 2024",1731686461,15-11-2024,DD-MM-YYYY,15,Friday,11,November,2024,AD,"Anno Domini",14-05-1446,DD-MM-YYYY,14,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:49 (MST)","07:00 (MST)","12:13 (MST)","15:06 (MST)","17:25 (MST)","17:25 (MST)","18:36 (MST)","05:39 (MST)","00:13 (MST)","21:57 (MST)","02:28 (MST)","16 Nov 2024",1731772861,16-11-2024,DD-MM-YYYY,16,Saturday,11,November,2024,AD,"Anno Domini",15-05-1446,DD-MM-YYYY,15,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:50 (MST)","07:01 (MST)","12:13 (MST)","15:05 (MST)","17:25 (MST)","17:25 (MST)","18:36 (MST)","05:40 (MST)","00:13 (MST)","21:57 (MST)","02:29 (MST)","17 Nov 2024",1731859261,17-11-2024,DD-MM-YYYY,17,Sunday,11,November,2024,AD,"Anno Domini",16-05-1446,DD-MM-YYYY,16,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:51 (MST)","07:02 (MST)","12:13 (MST)","15:05 (MST)","17:24 (MST)","17:24 (MST)","18:36 (MST)","05:41 (MST)","00:13 (MST)","21:57 (MST)","02:29 (MST)","18 Nov 2024",1731945661,18-11-2024,DD-MM-YYYY,18,Monday,11,November,2024,AD,"Anno Domini",17-05-1446,DD-MM-YYYY,17,"Al Athnayn",الاثنين,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:51 (MST)","07:03 (MST)","12:13 (MST)","15:05 (MST)","17:24 (MST)","17:24 (MST)","18:35 (MST)","05:41 (MST)","00:13 (MST)","21:57 (MST)","02:30 (MST)","19 Nov 2024",1732032061,19-11-2024,DD-MM-YYYY,19,Tuesday,11,November,2024,AD,"Anno Domini",18-05-1446,DD-MM-YYYY,18,"Al Thalaata",الثلاثاء,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:52 (MST)","07:04 (MST)","12:14 (MST)","15:04 (MST)","17:23 (MST)","17:23 (MST)","18:35 (MST)","05:42 (MST)","00:14 (MST)","21:57 (MST)","02:30 (MST)","20 Nov 2024",1732118461,20-11-2024,DD-MM-YYYY,20,Wednesday,11,November,2024,AD,"Anno Domini",19-05-1446,DD-MM-YYYY,19,"Al Arba'a",الاربعاء,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:53 (MST)","07:05 (MST)","12:14 (MST)","15:04 (MST)","17:23 (MST)","17:23 (MST)","18:35 (MST)","05:43 (MST)","00:14 (MST)","21:57 (MST)","02:31 (MST)","21 Nov 2024",1732204861,21-11-2024,DD-MM-YYYY,21,Thursday,11,November,2024,AD,"Anno Domini",20-05-1446,DD-MM-YYYY,20,"Al Khamees",الخميس,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:54 (MST)","07:05 (MST)","12:14 (MST)","15:04 (MST)","17:23 (MST)","17:23 (MST)","18:34 (MST)","05:44 (MST)","00:14 (MST)","21:57 (MST)","02:31 (MST)","22 Nov 2024",1732291261,22-11-2024,DD-MM-YYYY,22,Friday,11,November,2024,AD,"Anno Domini",21-05-1446,DD-MM-YYYY,21,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:55 (MST)","07:06 (MST)","12:14 (MST)","15:04 (MST)","17:22 (MST)","17:22 (MST)","18:34 (MST)","05:45 (MST)","00:14 (MST)","21:57 (MST)","02:32 (MST)","23 Nov 2024",1732377661,23-11-2024,DD-MM-YYYY,23,Saturday,11,November,2024,AD,"Anno Domini",22-05-1446,DD-MM-YYYY,22,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:55 (MST)","07:07 (MST)","12:15 (MST)","15:03 (MST)","17:22 (MST)","17:22 (MST)","18:34 (MST)","05:45 (MST)","00:15 (MST)","21:57 (MST)","02:32 (MST)","24 Nov 2024",1732464061,24-11-2024,DD-MM-YYYY,24,Sunday,11,November,2024,AD,"Anno Domini",23-05-1446,DD-MM-YYYY,23,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:56 (MST)","07:08 (MST)","12:15 (MST)","15:03 (MST)","17:22 (MST)","17:22 (MST)","18:34 (MST)","05:46 (MST)","00:15 (MST)","21:57 (MST)","02:33 (MST)","25 Nov 2024",1732550461,25-11-2024,DD-MM-YYYY,25,Monday,11,November,2024,AD,"Anno Domini",24-05-1446,DD-MM-YYYY,24,"Al Athnayn",الاثنين,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:57 (MST)","07:09 (MST)","12:15 (MST)","15:03 (MST)","17:22 (MST)","17:22 (MST)","18:34 (MST)","05:47 (MST)","00:15 (MST)","21:57 (MST)","02:33 (MST)","26 Nov 2024",1732636861,26-11-2024,DD-MM-YYYY,26,Tuesday,11,November,2024,AD,"Anno Domini",25-05-1446,DD-MM-YYYY,25,"Al Thalaata",الثلاثاء,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:58 (MST)","07:10 (MST)","12:16 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:34 (MST)","05:48 (MST)","00:16 (MST)","21:58 (MST)","02:34 (MST)","27 Nov 2024",1732723261,27-11-2024,DD-MM-YYYY,27,Wednesday,11,November,2024,AD,"Anno Domini",26-05-1446,DD-MM-YYYY,26,"Al Arba'a",الاربعاء,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:58 (MST)","07:11 (MST)","12:16 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:33 (MST)","05:48 (MST)","00:16 (MST)","21:58 (MST)","02:34 (MST)","28 Nov 2024",1732809661,28-11-2024,DD-MM-YYYY,28,Thursday,11,November,2024,AD,"Anno Domini",27-05-1446,DD-MM-YYYY,27,"Al Khamees",الخميس,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:59 (MST)","07:12 (MST)","12:16 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:33 (MST)","05:49 (MST)","00:16 (MST)","21:58 (MST)","02:35 (MST)","29 Nov 2024",1732896061,29-11-2024,DD-MM-YYYY,29,Friday,11,November,2024,AD,"Anno Domini",28-05-1446,DD-MM-YYYY,28,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:00 (MST)","07:13 (MST)","12:17 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:33 (MST)","05:50 (MST)","00:17 (MST)","21:58 (MST)","02:35 (MST)","30 Nov 2024",1732982461,30-11-2024,DD-MM-YYYY,30,Saturday,11,November,2024,AD,"Anno Domini",29-05-1446,DD-MM-YYYY,29,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:01 (MST)","07:13 (MST)","12:17 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:33 (MST)","05:51 (MST)","00:17 (MST)","21:58 (MST)","02:36 (MST)","01 Dec 2024",1733068861,01-12-2024,DD-MM-YYYY,01,Sunday,12,December,2024,AD,"Anno Domini",30-05-1446,DD-MM-YYYY,30,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:02 (MST)","07:14 (MST)","12:18 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:33 (MST)","05:52 (MST)","00:17 (MST)","21:59 (MST)","02:36 (MST)","02 Dec 2024",1733155261,02-12-2024,DD-MM-YYYY,02,Monday,12,December,2024,AD,"Anno Domini",01-06-1446,DD-MM-YYYY,01,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:02 (MST)","07:15 (MST)","12:18 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:34 (MST)","05:52 (MST)","00:18 (MST)","21:59 (MST)","02:37 (MST)","03 Dec 2024",1733241661,03-12-2024,DD-MM-YYYY,03,Tuesday,12,December,2024,AD,"Anno Domini",02-06-1446,DD-MM-YYYY,02,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:03 (MST)","07:16 (MST)","12:18 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:34 (MST)","05:53 (MST)","00:18 (MST)","21:59 (MST)","02:37 (MST)","04 Dec 2024",1733328061,04-12-2024,DD-MM-YYYY,04,Wednesday,12,December,2024,AD,"Anno Domini",03-06-1446,DD-MM-YYYY,03,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:04 (MST)","07:17 (MST)","12:19 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:34 (MST)","05:54 (MST)","00:19 (MST)","21:59 (MST)","02:38 (MST)","05 Dec 2024",1733414461,05-12-2024,DD-MM-YYYY,05,Thursday,12,December,2024,AD,"Anno Domini",04-06-1446,DD-MM-YYYY,04,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:04 (MST)","07:17 (MST)","12:19 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:34 (MST)","05:54 (MST)","00:19 (MST)","22:00 (MST)","02:39 (MST)","06 Dec 2024",1733500861,06-12-2024,DD-MM-YYYY,06,Friday,12,December,2024,AD,"Anno Domini",05-06-1446,DD-MM-YYYY,05,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:05 (MST)","07:18 (MST)","12:20 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:34 (MST)","05:55 (MST)","00:20 (MST)","22:00 (MST)","02:39 (MST)","07 Dec 2024",1733587261,07-12-2024,DD-MM-YYYY,07,Saturday,12,December,2024,AD,"Anno Domini",06-06-1446,DD-MM-YYYY,06,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:06 (MST)","07:19 (MST)","12:20 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:34 (MST)","05:56 (MST)","00:20 (MST)","22:00 (MST)","02:40 (MST)","08 Dec 2024",1733673661,08-12-2024,DD-MM-YYYY,08,Sunday,12,December,2024,AD,"Anno Domini",07-06-1446,DD-MM-YYYY,07,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:07 (MST)","07:20 (MST)","12:21 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:34 (MST)","05:57 (MST)","00:20 (MST)","22:01 (MST)","02:40 (MST)","09 Dec 2024",1733760061,09-12-2024,DD-MM-YYYY,09,Monday,12,December,2024,AD,"Anno Domini",08-06-1446,DD-MM-YYYY,08,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:07 (MST)","07:20 (MST)","12:21 (MST)","15:03 (MST)","17:21 (MST)","17:21 (MST)","18:35 (MST)","05:57 (MST)","00:21 (MST)","22:01 (MST)","02:41 (MST)","10 Dec 2024",1733846461,10-12-2024,DD-MM-YYYY,10,Tuesday,12,December,2024,AD,"Anno Domini",09-06-1446,DD-MM-YYYY,09,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:08 (MST)","07:21 (MST)","12:21 (MST)","15:04 (MST)","17:22 (MST)","17:22 (MST)","18:35 (MST)","05:58 (MST)","00:21 (MST)","22:01 (MST)","02:41 (MST)","11 Dec 2024",1733932861,11-12-2024,DD-MM-YYYY,11,Wednesday,12,December,2024,AD,"Anno Domini",10-06-1446,DD-MM-YYYY,10,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:09 (MST)","07:22 (MST)","12:22 (MST)","15:04 (MST)","17:22 (MST)","17:22 (MST)","18:35 (MST)","05:59 (MST)","00:22 (MST)","22:02 (MST)","02:42 (MST)","12 Dec 2024",1734019261,12-12-2024,DD-MM-YYYY,12,Thursday,12,December,2024,AD,"Anno Domini",11-06-1446,DD-MM-YYYY,11,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:09 (MST)","07:23 (MST)","12:22 (MST)","15:04 (MST)","17:22 (MST)","17:22 (MST)","18:36 (MST)","05:59 (MST)","00:22 (MST)","22:02 (MST)","02:42 (MST)","13 Dec 2024",1734105661,13-12-2024,DD-MM-YYYY,13,Friday,12,December,2024,AD,"Anno Domini",12-06-1446,DD-MM-YYYY,12,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:10 (MST)","07:23 (MST)","12:23 (MST)","15:05 (MST)","17:23 (MST)","17:23 (MST)","18:36 (MST)","06:00 (MST)","00:23 (MST)","22:03 (MST)","02:43 (MST)","14 Dec 2024",1734192061,14-12-2024,DD-MM-YYYY,14,Saturday,12,December,2024,AD,"Anno Domini",13-06-1446,DD-MM-YYYY,13,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:10 (MST)","07:24 (MST)","12:23 (MST)","15:05 (MST)","17:23 (MST)","17:23 (MST)","18:36 (MST)","06:00 (MST)","00:23 (MST)","22:03 (MST)","02:43 (MST)","15 Dec 2024",1734278461,15-12-2024,DD-MM-YYYY,15,Sunday,12,December,2024,AD,"Anno Domini",14-06-1446,DD-MM-YYYY,14,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:11 (MST)","07:24 (MST)","12:24 (MST)","15:05 (MST)","17:23 (MST)","17:23 (MST)","18:37 (MST)","06:01 (MST)","00:24 (MST)","22:04 (MST)","02:44 (MST)","16 Dec 2024",1734364861,16-12-2024,DD-MM-YYYY,16,Monday,12,December,2024,AD,"Anno Domini",15-06-1446,DD-MM-YYYY,15,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:12 (MST)","07:25 (MST)","12:24 (MST)","15:06 (MST)","17:24 (MST)","17:24 (MST)","18:37 (MST)","06:02 (MST)","00:24 (MST)","22:04 (MST)","02:45 (MST)","17 Dec 2024",1734451261,17-12-2024,DD-MM-YYYY,17,Tuesday,12,December,2024,AD,"Anno Domini",16-06-1446,DD-MM-YYYY,16,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:12 (MST)","07:26 (MST)","12:25 (MST)","15:06 (MST)","17:24 (MST)","17:24 (MST)","18:38 (MST)","06:02 (MST)","00:25 (MST)","22:05 (MST)","02:45 (MST)","18 Dec 2024",1734537661,18-12-2024,DD-MM-YYYY,18,Wednesday,12,December,2024,AD,"Anno Domini",17-06-1446,DD-MM-YYYY,17,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:13 (MST)","07:26 (MST)","12:25 (MST)","15:06 (MST)","17:25 (MST)","17:25 (MST)","18:38 (MST)","06:03 (MST)","00:25 (MST)","22:05 (MST)","02:46 (MST)","19 Dec 2024",1734624061,19-12-2024,DD-MM-YYYY,19,Thursday,12,December,2024,AD,"Anno Domini",18-06-1446,DD-MM-YYYY,18,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:13 (MST)","07:27 (MST)","12:26 (MST)","15:07 (MST)","17:25 (MST)","17:25 (MST)","18:38 (MST)","06:03 (MST)","00:26 (MST)","22:06 (MST)","02:46 (MST)","20 Dec 2024",1734710461,20-12-2024,DD-MM-YYYY,20,Friday,12,December,2024,AD,"Anno Domini",19-06-1446,DD-MM-YYYY,19,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:14 (MST)","07:27 (MST)","12:26 (MST)","15:07 (MST)","17:25 (MST)","17:25 (MST)","18:39 (MST)","06:04 (MST)","00:26 (MST)","22:06 (MST)","02:47 (MST)","21 Dec 2024",1734796861,21-12-2024,DD-MM-YYYY,21,Saturday,12,December,2024,AD,"Anno Domini",20-06-1446,DD-MM-YYYY,20,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:14 (MST)","07:28 (MST)","12:27 (MST)","15:08 (MST)","17:26 (MST)","17:26 (MST)","18:40 (MST)","06:04 (MST)","00:27 (MST)","22:07 (MST)","02:47 (MST)","22 Dec 2024",1734883261,22-12-2024,DD-MM-YYYY,22,Sunday,12,December,2024,AD,"Anno Domini",21-06-1446,DD-MM-YYYY,21,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:15 (MST)","07:28 (MST)","12:27 (MST)","15:08 (MST)","17:27 (MST)","17:27 (MST)","18:40 (MST)","06:05 (MST)","00:27 (MST)","22:07 (MST)","02:48 (MST)","23 Dec 2024",1734969661,23-12-2024,DD-MM-YYYY,23,Monday,12,December,2024,AD,"Anno Domini",22-06-1446,DD-MM-YYYY,22,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",1446,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
